[[2, 4], [3], [5], [6, 7]]
[7, 37, 8, 50, 18, 39, 53]
[7, 37, 8, 50, 18, 39, 54]
[7, 37, 8, 52, 18, 39, 51]
[7, 37, 8, 18, 39, 51, 53]
[7, 37, 8, 18, 39, 51, 54]
[7, 37, 8, 52, 18, 39, 53]
[7, 37, 8, 52, 18, 39, 54]
[7, 37, 8, 18, 39, 53, 54]
[7, 37, 49, 8, 50, 18, 51]
[7, 37, 49, 8, 50, 52, 18]
[7, 37, 49, 8, 50, 18, 53]
[7, 37, 49, 8, 50, 18, 54]
[7, 37, 49, 8, 52, 18, 51]
[7, 37, 49, 8, 18, 51, 53]
[7, 37, 49, 8, 18, 51, 54]
[7, 37, 49, 8, 52, 18, 53]
[7, 37, 49, 8, 52, 18, 54]
[7, 37, 49, 8, 18, 53, 54]
[7, 37, 8, 50, 52, 18, 51]
[7, 37, 8, 50, 18, 51, 53]
[7, 37, 8, 50, 18, 51, 54]
[7, 37, 8, 50, 52, 18, 53]
[7, 37, 8, 50, 52, 18, 54]
[7, 37, 8, 50, 18, 53, 54]
[7, 37, 8, 52, 18, 51, 53]
[7, 37, 8, 52, 18, 51, 54]
[7, 37, 8, 18, 51, 53, 54]
[7, 37, 8, 52, 18, 53, 54]
[7, 49, 8, 38, 50, 18, 39]
[7, 49, 8, 38, 18, 39, 51]
[7, 49, 8, 38, 52, 18, 39]
[7, 49, 8, 38, 18, 39, 53]
[7, 49, 8, 38, 18, 39, 54]
[7, 8, 38, 50, 18, 39, 51]
[7, 8, 38, 50, 52, 18, 39]
[7, 8, 38, 50, 18, 39, 53]
[7, 8, 38, 50, 18, 39, 54]
[7, 8, 38, 52, 18, 39, 51]
[7, 8, 38, 18, 39, 51, 53]
[7, 8, 38, 18, 39, 51, 54]
[7, 8, 38, 52, 18, 39, 53]
[7, 8, 38, 52, 18, 39, 54]
[7, 8, 38, 18, 39, 53, 54]
[7, 49, 8, 38, 50, 18, 51]
[7, 49, 8, 38, 50, 52, 18]
[7, 49, 8, 38, 50, 18, 53]
[7, 49, 8, 38, 50, 18, 54]
[7, 49, 8, 38, 52, 18, 51]
[7, 49, 8, 38, 18, 51, 53]
[7, 49, 8, 38, 18, 51, 54]
[7, 49, 8, 38, 52, 18, 53]
[7, 49, 8, 38, 52, 18, 54]
[7, 49, 8, 38, 18, 53, 54]
[7, 8, 38, 50, 52, 18, 51]
[7, 8, 38, 50, 18, 51, 53]
[7, 8, 38, 50, 18, 51, 54]
[7, 8, 38, 50, 52, 18, 53]
[7, 8, 38, 50, 52, 18, 54]
[7, 8, 38, 50, 18, 53, 54]
[7, 8, 38, 52, 18, 51, 53]
[7, 8, 38, 52, 18, 51, 54]
[7, 8, 38, 18, 51, 53, 54]
[7, 8, 38, 52, 18, 53, 54]
[7, 49, 8, 50, 18, 39, 51]
[7, 49, 8, 50, 52, 18, 39]
[7, 49, 8, 50, 18, 39, 53]
[7, 49, 8, 50, 18, 39, 54]
[7, 49, 8, 52, 18, 39, 51]
[7, 49, 8, 18, 39, 51, 53]
[7, 49, 8, 18, 39, 51, 54]
[7, 49, 8, 52, 18, 39, 53]
[7, 49, 8, 52, 18, 39, 54]
[7, 49, 8, 18, 39, 53, 54]
[7, 8, 50, 52, 18, 39, 51]
[7, 8, 50, 18, 39, 51, 53]
[7, 8, 50, 18, 39, 51, 54]
[7, 8, 50, 52, 18, 39, 53]
[7, 8, 50, 52, 18, 39, 54]
[7, 8, 50, 18, 39, 53, 54]
[7, 8, 52, 18, 39, 51, 53]
[7, 8, 52, 18, 39, 51, 54]
[7, 8, 18, 39, 51, 53, 54]
[7, 8, 52, 18, 39, 53, 54]
[7, 49, 8, 50, 52, 18, 51]
[7, 49, 8, 50, 18, 51, 53]
[7, 49, 8, 50, 18, 51, 54]
[7, 49, 8, 50, 52, 18, 53]
[7, 49, 8, 50, 52, 18, 54]
[7, 49, 8, 50, 18, 53, 54]
[7, 49, 8, 52, 18, 51, 53]
[7, 49, 8, 52, 18, 51, 54]
[7, 49, 8, 18, 51, 53, 54]
[7, 49, 8, 52, 18, 53, 54]
[7, 8, 50, 52, 18, 51, 53]
[7, 8, 50, 52, 18, 51, 54]
[7, 8, 50, 18, 51, 53, 54]
[7, 8, 50, 52, 18, 53, 54]
[7, 8, 52, 18, 51, 53, 54]
[34, 7, 37, 49, 8, 38, 39]
[34, 7, 37, 8, 38, 50, 39]
[34, 7, 37, 8, 38, 39, 51]
[34, 7, 37, 8, 38, 52, 39]
[34, 7, 37, 8, 38, 39, 53]
[34, 7, 37, 8, 38, 39, 54]
[34, 7, 37, 49, 8, 38, 50]
[34, 7, 37, 49, 8, 38, 51]
[34, 7, 37, 49, 8, 38, 52]
[34, 7, 37, 49, 8, 38, 53]
[34, 7, 37, 49, 8, 38, 54]
[34, 7, 37, 8, 38, 50, 51]
[34, 7, 37, 8, 38, 50, 52]
[34, 7, 37, 8, 38, 50, 53]
[34, 7, 37, 8, 38, 50, 54]
[34, 7, 37, 8, 38, 52, 51]
[34, 7, 37, 8, 38, 51, 53]
[34, 7, 37, 8, 38, 51, 54]
[34, 7, 37, 8, 38, 52, 53]
[34, 7, 37, 8, 38, 52, 54]
[34, 7, 37, 8, 38, 53, 54]
[34, 7, 37, 49, 8, 50, 39]
[34, 7, 37, 49, 8, 39, 51]
[34, 7, 37, 49, 8, 52, 39]
[34, 7, 37, 49, 8, 39, 53]
[34, 7, 37, 49, 8, 39, 54]
[34, 7, 37, 8, 50, 39, 51]
[34, 7, 37, 8, 50, 52, 39]
[34, 7, 37, 8, 50, 39, 53]
[34, 7, 37, 8, 50, 39, 54]
[34, 7, 37, 8, 52, 39, 51]
[34, 7, 37, 8, 39, 51, 53]
[34, 7, 37, 8, 39, 51, 54]
[34, 7, 37, 8, 52, 39, 53]
[34, 7, 37, 8, 52, 39, 54]
[34, 7, 37, 8, 39, 53, 54]
[34, 7, 37, 49, 8, 50, 51]
[34, 7, 37, 49, 8, 50, 52]
[34, 7, 37, 49, 8, 50, 53]
[34, 7, 37, 49, 8, 50, 54]
[34, 7, 37, 49, 8, 52, 51]
[34, 7, 37, 49, 8, 51, 53]
[34, 7, 37, 49, 8, 51, 54]
[34, 7, 37, 49, 8, 52, 53]
[34, 7, 37, 49, 8, 52, 54]
[34, 7, 37, 49, 8, 53, 54]
[34, 7, 37, 8, 50, 52, 51]
[34, 7, 37, 8, 50, 51, 53]
[34, 7, 37, 8, 50, 51, 54]
[34, 7, 37, 8, 50, 52, 53]
[34, 7, 37, 8, 50, 52, 54]
[34, 7, 37, 8, 50, 53, 54]
[34, 7, 37, 8, 52, 51, 53]
[34, 7, 37, 8, 52, 51, 54]
[34, 7, 37, 8, 51, 53, 54]
[34, 7, 37, 8, 52, 53, 54]
[34, 7, 49, 8, 38, 50, 39]
[34, 7, 49, 8, 38, 39, 51]
[34, 7, 49, 8, 38, 52, 39]
[34, 7, 49, 8, 38, 39, 53]
[34, 7, 49, 8, 38, 39, 54]
[34, 7, 8, 38, 50, 39, 51]
[34, 7, 8, 38, 50, 52, 39]
[34, 7, 8, 38, 50, 39, 53]
[34, 7, 8, 38, 50, 39, 54]
[34, 7, 8, 38, 52, 39, 51]
[34, 7, 8, 38, 39, 51, 53]
[34, 7, 8, 38, 39, 51, 54]
[34, 7, 8, 38, 52, 39, 53]
[34, 7, 8, 38, 52, 39, 54]
[34, 7, 8, 38, 39, 53, 54]
[34, 7, 49, 8, 38, 50, 51]
[34, 7, 49, 8, 38, 50, 52]
[34, 7, 49, 8, 38, 50, 53]
[34, 7, 49, 8, 38, 50, 54]
[34, 7, 49, 8, 38, 52, 51]
[34, 7, 49, 8, 38, 51, 53]
[34, 7, 49, 8, 38, 51, 54]
[34, 7, 49, 8, 38, 52, 53]
[34, 7, 49, 8, 38, 52, 54]
[34, 7, 49, 8, 38, 53, 54]
[34, 7, 8, 38, 50, 52, 51]
[34, 7, 8, 38, 50, 51, 53]
[34, 7, 8, 38, 50, 51, 54]
[34, 7, 8, 38, 50, 52, 53]
[34, 7, 8, 38, 50, 52, 54]
[34, 7, 8, 38, 50, 53, 54]
[34, 7, 8, 38, 52, 51, 53]
[34, 7, 8, 38, 52, 51, 54]
[34, 7, 8, 38, 51, 53, 54]
[34, 7, 8, 38, 52, 53, 54]
[34, 7, 49, 8, 50, 39, 51]
[34, 7, 49, 8, 50, 52, 39]
[34, 7, 49, 8, 50, 39, 53]
[34, 7, 49, 8, 50, 39, 54]
[34, 7, 49, 8, 52, 39, 51]
[34, 7, 49, 8, 39, 51, 53]
[34, 7, 49, 8, 39, 51, 54]
[34, 7, 49, 8, 52, 39, 53]
[34, 7, 49, 8, 52, 39, 54]
[34, 7, 49, 8, 39, 53, 54]
[34, 7, 8, 50, 52, 39, 51]
[34, 7, 8, 50, 39, 51, 53]
[34, 7, 8, 50, 39, 51, 54]
[34, 7, 8, 50, 52, 39, 53]
[34, 7, 8, 50, 52, 39, 54]
[34, 7, 8, 50, 39, 53, 54]
[34, 7, 8, 52, 39, 51, 53]
[34, 7, 8, 52, 39, 51, 54]
[34, 7, 8, 39, 51, 53, 54]
[34, 7, 8, 52, 39, 53, 54]
[34, 7, 49, 8, 50, 52, 51]
[34, 7, 49, 8, 50, 51, 53]
[34, 7, 49, 8, 50, 51, 54]
[34, 7, 49, 8, 50, 52, 53]
[34, 7, 49, 8, 50, 52, 54]
[34, 7, 49, 8, 50, 53, 54]
[34, 7, 49, 8, 52, 51, 53]
[34, 7, 49, 8, 52, 51, 54]
[34, 7, 49, 8, 51, 53, 54]
[34, 7, 49, 8, 52, 53, 54]
[34, 7, 8, 50, 52, 51, 53]
[34, 7, 8, 50, 52, 51, 54]
[34, 7, 8, 50, 51, 53, 54]
[34, 7, 8, 50, 52, 53, 54]
[34, 7, 8, 52, 51, 53, 54]
[7, 37, 49, 8, 38, 50, 39]
[7, 37, 49, 8, 38, 39, 51]
[7, 37, 49, 8, 38, 52, 39]
[7, 37, 49, 8, 38, 39, 53]
[7, 37, 49, 8, 38, 39, 54]
[7, 37, 8, 38, 50, 39, 51]
[7, 37, 8, 38, 50, 52, 39]
[7, 37, 8, 38, 50, 39, 53]
[7, 37, 8, 38, 50, 39, 54]
[7, 37, 8, 38, 52, 39, 51]
[7, 37, 8, 38, 39, 51, 53]
[7, 37, 8, 38, 39, 51, 54]
[7, 37, 8, 38, 52, 39, 53]
[7, 37, 8, 38, 52, 39, 54]
[7, 37, 8, 38, 39, 53, 54]
[7, 37, 49, 8, 38, 50, 51]
[7, 37, 49, 8, 38, 50, 52]
[7, 37, 49, 8, 38, 50, 53]
[7, 37, 49, 8, 38, 50, 54]
[7, 37, 49, 8, 38, 52, 51]
[7, 37, 49, 8, 38, 51, 53]
[7, 37, 49, 8, 38, 51, 54]
[7, 37, 49, 8, 38, 52, 53]
[7, 37, 49, 8, 38, 52, 54]
[7, 37, 49, 8, 38, 53, 54]
[7, 37, 8, 38, 50, 52, 51]
[7, 37, 8, 38, 50, 51, 53]
[7, 37, 8, 38, 50, 51, 54]
[7, 37, 8, 38, 50, 52, 53]
[7, 37, 8, 38, 50, 52, 54]
[7, 37, 8, 38, 50, 53, 54]
[7, 37, 8, 38, 52, 51, 53]
[7, 37, 8, 38, 52, 51, 54]
[7, 37, 8, 38, 51, 53, 54]
[7, 37, 8, 38, 52, 53, 54]
[7, 37, 49, 8, 50, 39, 51]
[7, 37, 49, 8, 50, 52, 39]
[7, 37, 49, 8, 50, 39, 53]
[7, 37, 49, 8, 50, 39, 54]
[7, 37, 49, 8, 52, 39, 51]
[7, 37, 49, 8, 39, 51, 53]
[7, 37, 49, 8, 39, 51, 54]
[7, 37, 49, 8, 52, 39, 53]
[7, 37, 49, 8, 52, 39, 54]
[7, 37, 49, 8, 39, 53, 54]
[7, 37, 8, 50, 52, 39, 51]
[7, 37, 8, 50, 39, 51, 53]
[7, 37, 8, 50, 39, 51, 54]
[7, 37, 8, 50, 52, 39, 53]
[7, 37, 8, 50, 52, 39, 54]
[7, 37, 8, 50, 39, 53, 54]
[7, 37, 8, 52, 39, 51, 53]
[7, 37, 8, 52, 39, 51, 54]
[7, 37, 8, 39, 51, 53, 54]
[7, 37, 8, 52, 39, 53, 54]
[7, 37, 49, 8, 50, 52, 51]
[7, 37, 49, 8, 50, 51, 53]
[7, 37, 49, 8, 50, 51, 54]
[7, 37, 49, 8, 50, 52, 53]
[7, 37, 49, 8, 50, 52, 54]
[7, 37, 49, 8, 50, 53, 54]
[7, 37, 49, 8, 52, 51, 53]
[7, 37, 49, 8, 52, 51, 54]
[7, 37, 49, 8, 51, 53, 54]
[7, 37, 49, 8, 52, 53, 54]
[7, 37, 8, 50, 52, 51, 53]
[7, 37, 8, 50, 52, 51, 54]
[7, 37, 8, 50, 51, 53, 54]
[7, 37, 8, 50, 52, 53, 54]
[7, 37, 8, 52, 51, 53, 54]
[7, 49, 8, 38, 50, 39, 51]
[7, 49, 8, 38, 50, 52, 39]
[7, 49, 8, 38, 50, 39, 53]
[7, 49, 8, 38, 50, 39, 54]
[7, 49, 8, 38, 52, 39, 51]
[7, 49, 8, 38, 39, 51, 53]
[7, 49, 8, 38, 39, 51, 54]
[7, 49, 8, 38, 52, 39, 53]
[7, 49, 8, 38, 52, 39, 54]
[7, 49, 8, 38, 39, 53, 54]
[7, 8, 38, 50, 52, 39, 51]
[7, 8, 38, 50, 39, 51, 53]
[7, 8, 38, 50, 39, 51, 54]
[7, 8, 38, 50, 52, 39, 53]
[7, 8, 38, 50, 52, 39, 54]
[7, 8, 38, 50, 39, 53, 54]
[7, 8, 38, 52, 39, 51, 53]
[7, 8, 38, 52, 39, 51, 54]
[7, 8, 38, 39, 51, 53, 54]
[7, 8, 38, 52, 39, 53, 54]
[7, 49, 8, 38, 50, 52, 51]
[7, 49, 8, 38, 50, 51, 53]
[7, 49, 8, 38, 50, 51, 54]
[7, 49, 8, 38, 50, 52, 53]
[7, 49, 8, 38, 50, 52, 54]
[7, 49, 8, 38, 50, 53, 54]
[7, 49, 8, 38, 52, 51, 53]
[7, 49, 8, 38, 52, 51, 54]
[7, 49, 8, 38, 51, 53, 54]
[7, 49, 8, 38, 52, 53, 54]
[7, 8, 38, 50, 52, 51, 53]
[7, 8, 38, 50, 52, 51, 54]
[7, 8, 38, 50, 51, 53, 54]
[7, 8, 38, 50, 52, 53, 54]
[7, 8, 38, 52, 51, 53, 54]
[7, 49, 8, 50, 52, 39, 51]
[7, 49, 8, 50, 39, 51, 53]
[7, 49, 8, 50, 39, 51, 54]
[7, 49, 8, 50, 52, 39, 53]
[7, 49, 8, 50, 52, 39, 54]
[7, 49, 8, 50, 39, 53, 54]
[7, 49, 8, 52, 39, 51, 53]
[7, 49, 8, 52, 39, 51, 54]
[7, 49, 8, 39, 51, 53, 54]
[7, 49, 8, 52, 39, 53, 54]
[7, 8, 50, 52, 39, 51, 53]
[7, 8, 50, 52, 39, 51, 54]
[7, 8, 50, 39, 51, 53, 54]
[7, 8, 50, 52, 39, 53, 54]
[7, 8, 52, 39, 51, 53, 54]
[7, 49, 8, 50, 52, 51, 53]
[7, 49, 8, 50, 52, 51, 54]
[7, 49, 8, 50, 51, 53, 54]
[7, 49, 8, 50, 52, 53, 54]
[7, 49, 8, 52, 51, 53, 54]
[7, 8, 50, 52, 51, 53, 54]
[10, 13, 7, 16, 17, 9, 18]
[10, 13, 34, 7, 16, 17, 9]
[10, 13, 7, 16, 37, 17, 9]
[10, 13, 7, 16, 17, 38, 9]
[10, 13, 7, 16, 17, 9, 39]
[10, 13, 7, 16, 49, 17, 9]
[10, 13, 7, 16, 17, 50, 9]
[10, 13, 7, 16, 17, 9, 51]
[10, 13, 7, 16, 17, 52, 9]
[10, 13, 7, 16, 17, 9, 53]
[10, 13, 7, 16, 17, 9, 54]
[10, 13, 34, 7, 16, 9, 18]
[10, 13, 7, 16, 37, 9, 18]
[10, 13, 7, 16, 38, 9, 18]
[10, 13, 7, 16, 9, 18, 39]
[10, 13, 7, 16, 49, 9, 18]
[10, 13, 7, 16, 50, 9, 18]
[10, 13, 7, 16, 9, 18, 51]
[10, 13, 7, 16, 52, 9, 18]
[10, 13, 7, 16, 9, 18, 53]
[10, 13, 7, 16, 9, 18, 54]
[10, 13, 34, 7, 16, 37, 9]
[10, 13, 34, 7, 16, 38, 9]
[10, 13, 34, 7, 16, 9, 39]
[10, 13, 34, 7, 16, 49, 9]
[10, 13, 34, 7, 16, 50, 9]
[10, 13, 34, 7, 16, 9, 51]
[10, 13, 34, 7, 16, 52, 9]
[10, 13, 34, 7, 16, 9, 53]
[10, 13, 34, 7, 16, 9, 54]
[10, 13, 7, 16, 37, 38, 9]
[10, 13, 7, 16, 37, 9, 39]
[10, 13, 7, 16, 37, 49, 9]
[10, 13, 7, 16, 37, 50, 9]
[10, 13, 7, 16, 37, 9, 51]
[10, 13, 7, 16, 37, 52, 9]
[10, 13, 7, 16, 37, 9, 53]
[10, 13, 7, 16, 37, 9, 54]
[10, 13, 7, 16, 38, 9, 39]
[10, 13, 7, 16, 49, 38, 9]
[10, 13, 7, 16, 38, 50, 9]
[10, 13, 7, 16, 38, 9, 51]
[10, 13, 7, 16, 38, 52, 9]
[10, 13, 7, 16, 38, 9, 53]
[10, 13, 7, 16, 38, 9, 54]
[10, 13, 7, 16, 49, 9, 39]
[10, 13, 7, 16, 50, 9, 39]
[10, 13, 7, 16, 9, 39, 51]
[10, 13, 7, 16, 52, 9, 39]
[10, 13, 7, 16, 9, 39, 53]
[10, 13, 7, 16, 9, 39, 54]
[10, 13, 7, 16, 49, 50, 9]
[10, 13, 7, 16, 49, 9, 51]
[10, 13, 7, 16, 49, 52, 9]
[10, 13, 7, 16, 49, 9, 53]
[10, 13, 7, 16, 49, 9, 54]
[10, 13, 7, 16, 50, 9, 51]
[10, 13, 7, 16, 50, 52, 9]
[10, 13, 7, 16, 50, 9, 53]
[10, 13, 7, 16, 50, 9, 54]
[10, 13, 7, 16, 52, 9, 51]
[10, 13, 7, 16, 9, 51, 53]
[10, 13, 7, 16, 9, 51, 54]
[10, 13, 7, 16, 52, 9, 53]
[10, 13, 7, 16, 52, 9, 54]
[10, 13, 7, 16, 9, 53, 54]
[10, 13, 34, 7, 17, 9, 18]
[10, 13, 7, 37, 17, 9, 18]
[10, 13, 7, 17, 38, 9, 18]
[10, 13, 7, 17, 9, 18, 39]
[10, 13, 7, 49, 17, 9, 18]
[10, 13, 7, 17, 50, 9, 18]
[10, 13, 7, 17, 9, 18, 51]
[10, 13, 7, 17, 52, 9, 18]
[10, 13, 7, 17, 9, 18, 53]
[10, 13, 7, 17, 9, 18, 54]
[10, 13, 34, 7, 37, 17, 9]
[10, 13, 34, 7, 17, 38, 9]
[10, 13, 34, 7, 17, 9, 39]
[10, 13, 34, 7, 49, 17, 9]
[10, 13, 34, 7, 17, 50, 9]
[10, 13, 34, 7, 17, 9, 51]
[10, 13, 34, 7, 17, 52, 9]
[10, 13, 34, 7, 17, 9, 53]
[10, 13, 34, 7, 17, 9, 54]
[10, 13, 7, 37, 17, 38, 9]
[10, 13, 7, 37, 17, 9, 39]
[10, 13, 7, 37, 49, 17, 9]
[10, 13, 7, 37, 17, 50, 9]
[10, 13, 7, 37, 17, 9, 51]
[10, 13, 7, 37, 17, 52, 9]
[10, 13, 7, 37, 17, 9, 53]
[10, 13, 7, 37, 17, 9, 54]
[10, 13, 7, 17, 38, 9, 39]
[10, 13, 7, 49, 17, 38, 9]
[10, 13, 7, 17, 38, 50, 9]
[10, 13, 7, 17, 38, 9, 51]
[10, 13, 7, 17, 38, 52, 9]
[10, 13, 7, 17, 38, 9, 53]
[10, 13, 7, 17, 38, 9, 54]
[10, 13, 7, 49, 17, 9, 39]
[10, 13, 7, 17, 50, 9, 39]
[10, 13, 7, 17, 9, 39, 51]
[10, 13, 7, 17, 52, 9, 39]
[10, 13, 7, 17, 9, 39, 53]
[10, 13, 7, 17, 9, 39, 54]
[10, 13, 7, 49, 17, 50, 9]
[10, 13, 7, 49, 17, 9, 51]
[10, 13, 7, 49, 17, 52, 9]
[10, 13, 7, 49, 17, 9, 53]
[10, 13, 7, 49, 17, 9, 54]
[10, 13, 7, 17, 50, 9, 51]
[10, 13, 7, 17, 50, 52, 9]
[10, 13, 7, 17, 50, 9, 53]
[10, 13, 7, 17, 50, 9, 54]
[10, 13, 7, 17, 52, 9, 51]
[10, 13, 7, 17, 9, 51, 53]
[10, 13, 7, 17, 9, 51, 54]
[10, 13, 7, 17, 52, 9, 53]
[10, 13, 7, 17, 52, 9, 54]
[10, 13, 7, 17, 9, 53, 54]
[10, 13, 34, 7, 37, 9, 18]
[10, 13, 34, 7, 38, 9, 18]
[10, 13, 34, 7, 9, 18, 39]
[10, 13, 34, 7, 49, 9, 18]
[10, 13, 34, 7, 50, 9, 18]
[10, 13, 34, 7, 9, 18, 51]
[10, 13, 34, 7, 52, 9, 18]
[10, 13, 34, 7, 9, 18, 53]
[10, 13, 34, 7, 9, 18, 54]
[10, 13, 7, 37, 38, 9, 18]
[10, 13, 7, 37, 9, 18, 39]
[10, 13, 7, 37, 49, 9, 18]
[10, 13, 7, 37, 50, 9, 18]
[10, 13, 7, 37, 9, 18, 51]
[10, 13, 7, 37, 52, 9, 18]
[10, 13, 7, 37, 9, 18, 53]
[10, 13, 7, 37, 9, 18, 54]
[10, 13, 7, 38, 9, 18, 39]
[10, 13, 7, 49, 38, 9, 18]
[10, 13, 7, 38, 50, 9, 18]
[10, 13, 7, 38, 9, 18, 51]
[10, 13, 7, 38, 52, 9, 18]
[10, 13, 7, 38, 9, 18, 53]
[10, 13, 7, 38, 9, 18, 54]
[10, 13, 7, 49, 9, 18, 39]
[10, 13, 7, 50, 9, 18, 39]
[10, 13, 7, 9, 18, 39, 51]
[10, 13, 7, 52, 9, 18, 39]
[10, 13, 7, 9, 18, 39, 53]
[10, 13, 7, 9, 18, 39, 54]
[10, 13, 7, 49, 50, 9, 18]
[10, 13, 7, 49, 9, 18, 51]
[10, 13, 7, 49, 52, 9, 18]
[10, 13, 7, 49, 9, 18, 53]
[10, 13, 7, 49, 9, 18, 54]
[10, 13, 7, 50, 9, 18, 51]
[10, 13, 7, 50, 52, 9, 18]
[10, 13, 7, 50, 9, 18, 53]
[10, 13, 7, 50, 9, 18, 54]
[10, 13, 7, 52, 9, 18, 51]
[10, 13, 7, 9, 18, 51, 53]
[10, 13, 7, 9, 18, 51, 54]
[10, 13, 7, 52, 9, 18, 53]
[10, 13, 7, 52, 9, 18, 54]
[10, 13, 7, 9, 18, 53, 54]
[10, 13, 34, 7, 37, 38, 9]
[10, 13, 34, 7, 37, 9, 39]
[10, 13, 34, 7, 37, 49, 9]
[10, 13, 34, 7, 37, 50, 9]
[10, 13, 34, 7, 37, 9, 51]
[10, 13, 34, 7, 37, 52, 9]
[10, 13, 34, 7, 37, 9, 53]
[10, 13, 34, 7, 37, 9, 54]
[10, 13, 34, 7, 38, 9, 39]
[10, 13, 34, 7, 49, 38, 9]
[10, 13, 34, 7, 38, 50, 9]
[10, 13, 34, 7, 38, 9, 51]
[10, 13, 34, 7, 38, 52, 9]
[10, 13, 34, 7, 38, 9, 53]
[10, 13, 34, 7, 38, 9, 54]
[10, 13, 34, 7, 49, 9, 39]
[10, 13, 34, 7, 50, 9, 39]
[10, 13, 34, 7, 9, 39, 51]
[10, 13, 34, 7, 52, 9, 39]
[10, 13, 34, 7, 9, 39, 53]
[10, 13, 34, 7, 9, 39, 54]
[10, 13, 34, 7, 49, 50, 9]
[10, 13, 34, 7, 49, 9, 51]
[10, 13, 34, 7, 49, 52, 9]
[10, 13, 34, 7, 49, 9, 53]
[10, 13, 34, 7, 49, 9, 54]
[10, 13, 34, 7, 50, 9, 51]
[10, 13, 34, 7, 50, 52, 9]
[10, 13, 34, 7, 50, 9, 53]
[10, 13, 34, 7, 50, 9, 54]
[10, 13, 34, 7, 52, 9, 51]
[10, 13, 34, 7, 9, 51, 53]
[10, 13, 34, 7, 9, 51, 54]
[10, 13, 34, 7, 52, 9, 53]
[10, 13, 34, 7, 52, 9, 54]
[10, 13, 34, 7, 9, 53, 54]
[10, 13, 7, 37, 38, 9, 39]
[10, 13, 7, 37, 49, 38, 9]
[10, 13, 7, 37, 38, 50, 9]
[10, 13, 7, 37, 38, 9, 51]
[10, 13, 7, 37, 38, 52, 9]
[10, 13, 7, 37, 38, 9, 53]
[10, 13, 7, 37, 38, 9, 54]
[10, 13, 7, 37, 49, 9, 39]
[10, 13, 7, 37, 50, 9, 39]
[10, 13, 7, 37, 9, 39, 51]
[10, 13, 7, 37, 52, 9, 39]
[10, 13, 7, 37, 9, 39, 53]
[10, 13, 7, 37, 9, 39, 54]
[10, 13, 7, 37, 49, 50, 9]
[10, 13, 7, 37, 49, 9, 51]
[10, 13, 7, 37, 49, 52, 9]
[10, 13, 7, 37, 49, 9, 53]
[10, 13, 7, 37, 49, 9, 54]
[10, 13, 7, 37, 50, 9, 51]
[10, 13, 7, 37, 50, 52, 9]
[10, 13, 7, 37, 50, 9, 53]
[10, 13, 7, 37, 50, 9, 54]
[10, 13, 7, 37, 52, 9, 51]
[10, 13, 7, 37, 9, 51, 53]
[10, 13, 7, 37, 9, 51, 54]
[10, 13, 7, 37, 52, 9, 53]
[10, 13, 7, 37, 52, 9, 54]
[10, 13, 7, 37, 9, 53, 54]
[10, 13, 7, 49, 38, 9, 39]
[10, 13, 7, 38, 50, 9, 39]
[10, 13, 7, 38, 9, 39, 51]
[10, 13, 7, 38, 52, 9, 39]
[10, 13, 7, 38, 9, 39, 53]
[10, 13, 7, 38, 9, 39, 54]
[10, 13, 7, 49, 38, 50, 9]
[10, 13, 7, 49, 38, 9, 51]
[10, 13, 7, 49, 38, 52, 9]
[10, 13, 7, 49, 38, 9, 53]
[10, 13, 7, 49, 38, 9, 54]
[10, 13, 7, 38, 50, 9, 51]
[10, 13, 7, 38, 50, 52, 9]
[10, 13, 7, 38, 50, 9, 53]
[10, 13, 7, 38, 50, 9, 54]
[10, 13, 7, 38, 52, 9, 51]
[10, 13, 7, 38, 9, 51, 53]
[10, 13, 7, 38, 9, 51, 54]
[10, 13, 7, 38, 52, 9, 53]
[10, 13, 7, 38, 52, 9, 54]
[10, 13, 7, 38, 9, 53, 54]
[10, 13, 7, 49, 50, 9, 39]
[10, 13, 7, 49, 9, 39, 51]
[10, 13, 7, 49, 52, 9, 39]
[10, 13, 7, 49, 9, 39, 53]
[10, 13, 7, 49, 9, 39, 54]
[10, 13, 7, 50, 9, 39, 51]
[10, 13, 7, 50, 52, 9, 39]
[10, 13, 7, 50, 9, 39, 53]
[10, 13, 7, 50, 9, 39, 54]
[10, 13, 7, 52, 9, 39, 51]
[10, 13, 7, 9, 39, 51, 53]
[10, 13, 7, 9, 39, 51, 54]
[10, 13, 7, 52, 9, 39, 53]
[10, 13, 7, 52, 9, 39, 54]
[10, 13, 7, 9, 39, 53, 54]
[10, 13, 7, 49, 50, 9, 51]
[10, 13, 7, 49, 50, 52, 9]
[10, 13, 7, 49, 50, 9, 53]
[10, 13, 7, 49, 50, 9, 54]
[10, 13, 7, 49, 52, 9, 51]
[10, 13, 7, 49, 9, 51, 53]
[10, 13, 7, 49, 9, 51, 54]
[10, 13, 7, 49, 52, 9, 53]
[10, 13, 7, 49, 52, 9, 54]
[10, 13, 7, 49, 9, 53, 54]
[10, 13, 7, 50, 52, 9, 51]
[10, 13, 7, 50, 9, 51, 53]
[10, 13, 7, 50, 9, 51, 54]
[10, 13, 7, 50, 52, 9, 53]
[10, 13, 7, 50, 52, 9, 54]
[10, 13, 7, 50, 9, 53, 54]
[10, 13, 7, 52, 9, 51, 53]
[10, 13, 7, 52, 9, 51, 54]
[10, 13, 7, 9, 51, 53, 54]
